Sexo	Provincias	Tasas	Periodo	Total
Hombres	46 Valencia/València	Tasa de empleo de la población	2020T3	54,95
Hombres	46 Valencia/València	Tasa de empleo de la población	2020T2	53,15
Hombres	46 Valencia/València	Tasa de empleo de la población	2020T1	56,24
Hombres	46 Valencia/València	Tasa de empleo de la población	2019T4	57,27
Hombres	46 Valencia/València	Tasa de empleo de la población	2019T3	56,82
Hombres	46 Valencia/València	Tasa de empleo de la población	2019T2	57,33
Hombres	46 Valencia/València	Tasa de empleo de la población	2019T1	57,82
Hombres	46 Valencia/València	Tasa de empleo de la población	2018T4	58,68
Hombres	46 Valencia/València	Tasa de empleo de la población	2018T3	57,37
Hombres	46 Valencia/València	Tasa de empleo de la población	2018T2	57,67
Hombres	46 Valencia/València	Tasa de empleo de la población	2018T1	55,33
Hombres	46 Valencia/València	Tasa de empleo de la población	2017T4	57,06
Hombres	46 Valencia/València	Tasa de empleo de la población	2017T3	55,52
Hombres	46 Valencia/València	Tasa de empleo de la población	2017T2	54,67
Hombres	46 Valencia/València	Tasa de empleo de la población	2017T1	53,78
Hombres	46 Valencia/València	Tasa de empleo de la población	2016T4	54,04
Hombres	46 Valencia/València	Tasa de empleo de la población	2016T3	52,77
Hombres	46 Valencia/València	Tasa de empleo de la población	2016T2	52,93
Hombres	46 Valencia/València	Tasa de empleo de la población	2016T1	53,10
Hombres	46 Valencia/València	Tasa de empleo de la población	2015T4	53,26
Hombres	46 Valencia/València	Tasa de empleo de la población	2015T3	52,29
Hombres	46 Valencia/València	Tasa de empleo de la población	2015T2	51,04
Hombres	46 Valencia/València	Tasa de empleo de la población	2015T1	52,10
Hombres	46 Valencia/València	Tasa de empleo de la población	2014T4	52,39
Hombres	46 Valencia/València	Tasa de empleo de la población	2014T3	48,97
Hombres	46 Valencia/València	Tasa de empleo de la población	2014T2	50,26
Hombres	46 Valencia/València	Tasa de empleo de la población	2014T1	48,28
Hombres	46 Valencia/València	Tasa de empleo de la población	2013T4	49,45
Hombres	46 Valencia/València	Tasa de empleo de la población	2013T3	46,69
Hombres	46 Valencia/València	Tasa de empleo de la población	2013T2	47,08
Hombres	46 Valencia/València	Tasa de empleo de la población	2013T1	49,22
Hombres	46 Valencia/València	Tasa de empleo de la población	2012T4	48,41
Hombres	46 Valencia/València	Tasa de empleo de la población	2012T3	48,18
Hombres	46 Valencia/València	Tasa de empleo de la población	2012T2	48,05
Hombres	46 Valencia/València	Tasa de empleo de la población	2012T1	49,61
Hombres	46 Valencia/València	Tasa de empleo de la población	2011T4	51,12
Hombres	46 Valencia/València	Tasa de empleo de la población	2011T3	50,99
Hombres	46 Valencia/València	Tasa de empleo de la población	2011T2	53,48
Hombres	46 Valencia/València	Tasa de empleo de la población	2011T1	52,97
Hombres	46 Valencia/València	Tasa de empleo de la población	2010T4	54,65
Hombres	46 Valencia/València	Tasa de empleo de la población	2010T3	53,12
Hombres	46 Valencia/València	Tasa de empleo de la población	2010T2	53,92
Hombres	46 Valencia/València	Tasa de empleo de la población	2010T1	53,91
Hombres	47 Valladolid	Tasa de actividad	2021T3	59,53
Hombres	47 Valladolid	Tasa de actividad	2021T2	60,90
Hombres	47 Valladolid	Tasa de actividad	2021T1	62,55
Hombres	47 Valladolid	Tasa de actividad	2020T4	62,24
Hombres	47 Valladolid	Tasa de actividad	2020T3	61,88
Hombres	47 Valladolid	Tasa de actividad	2020T2	61,01
Hombres	47 Valladolid	Tasa de actividad	2020T1	62,96
Hombres	47 Valladolid	Tasa de actividad	2019T4	63,62
Hombres	47 Valladolid	Tasa de actividad	2019T3	64,39
Hombres	47 Valladolid	Tasa de actividad	2019T2	63,98
Hombres	47 Valladolid	Tasa de actividad	2019T1	62,51
Hombres	47 Valladolid	Tasa de actividad	2018T4	63,12
Hombres	47 Valladolid	Tasa de actividad	2018T3	63,09
Hombres	47 Valladolid	Tasa de actividad	2018T2	61,60
Hombres	47 Valladolid	Tasa de actividad	2018T1	60,68
Hombres	47 Valladolid	Tasa de actividad	2017T4	60,45
Hombres	47 Valladolid	Tasa de actividad	2017T3	62,37
Hombres	47 Valladolid	Tasa de actividad	2017T2	62,81
Hombres	47 Valladolid	Tasa de actividad	2017T1	62,07
Hombres	47 Valladolid	Tasa de actividad	2016T4	62,70
Hombres	47 Valladolid	Tasa de actividad	2016T3	62,51
Hombres	47 Valladolid	Tasa de actividad	2016T2	63,76
Hombres	47 Valladolid	Tasa de actividad	2016T1	63,72
Hombres	47 Valladolid	Tasa de actividad	2015T4	64,10
Hombres	47 Valladolid	Tasa de actividad	2015T3	62,72
Hombres	47 Valladolid	Tasa de actividad	2015T2	63,08
Hombres	47 Valladolid	Tasa de actividad	2015T1	63,35
Hombres	47 Valladolid	Tasa de actividad	2014T4	62,13
Hombres	47 Valladolid	Tasa de actividad	2014T3	63,96
Hombres	47 Valladolid	Tasa de actividad	2014T2	63,67
Hombres	47 Valladolid	Tasa de actividad	2014T1	63,62
Hombres	47 Valladolid	Tasa de actividad	2013T4	65,16
Hombres	47 Valladolid	Tasa de actividad	2013T3	65,43
Hombres	47 Valladolid	Tasa de actividad	2013T2	64,63
Hombres	47 Valladolid	Tasa de actividad	2013T1	65,00
Hombres	47 Valladolid	Tasa de actividad	2012T4	66,86
Hombres	47 Valladolid	Tasa de actividad	2012T3	68,00
Hombres	47 Valladolid	Tasa de actividad	2012T2	67,77
Hombres	47 Valladolid	Tasa de actividad	2012T1	66,69
Hombres	47 Valladolid	Tasa de actividad	2011T4	67,64
Hombres	47 Valladolid	Tasa de actividad	2011T3	67,81
Hombres	47 Valladolid	Tasa de actividad	2011T2	68,34
Hombres	47 Valladolid	Tasa de actividad	2011T1	68,33
Hombres	47 Valladolid	Tasa de actividad	2010T4	68,64
Hombres	47 Valladolid	Tasa de actividad	2010T3	68,56
Hombres	47 Valladolid	Tasa de actividad	2010T2	66,77
Hombres	47 Valladolid	Tasa de actividad	2010T1	67,39
Hombres	47 Valladolid	Tasa de paro de la población	2021T3	7,12
Hombres	47 Valladolid	Tasa de paro de la población	2021T2	10,19
Hombres	47 Valladolid	Tasa de paro de la población	2021T1	11,60
Hombres	47 Valladolid	Tasa de paro de la población	2020T4	9,26
Hombres	47 Valladolid	Tasa de paro de la población	2020T3	10,86
Hombres	47 Valladolid	Tasa de paro de la población	2020T2	9,97
Hombres	47 Valladolid	Tasa de paro de la población	2020T1	8,79
Hombres	47 Valladolid	Tasa de paro de la población	2019T4	7,23
Hombres	47 Valladolid	Tasa de paro de la población	2019T3	10,29
Hombres	47 Valladolid	Tasa de paro de la población	2019T2	10,49
Hombres	47 Valladolid	Tasa de paro de la población	2019T1	10,67
Hombres	47 Valladolid	Tasa de paro de la población	2018T4	8,99
Hombres	47 Valladolid	Tasa de paro de la población	2018T3	9,20
Hombres	47 Valladolid	Tasa de paro de la población	2018T2	10,73
Hombres	47 Valladolid	Tasa de paro de la población	2018T1	10,22
Hombres	47 Valladolid	Tasa de paro de la población	2017T4	13,07
Hombres	47 Valladolid	Tasa de paro de la población	2017T3	11,72
Hombres	47 Valladolid	Tasa de paro de la población	2017T2	12,57
Hombres	47 Valladolid	Tasa de paro de la población	2017T1	13,64
Hombres	47 Valladolid	Tasa de paro de la población	2016T4	14,06
Hombres	47 Valladolid	Tasa de paro de la población	2016T3	11,70
Hombres	47 Valladolid	Tasa de paro de la población	2016T2	12,71
Hombres	47 Valladolid	Tasa de paro de la población	2016T1	16,01
Hombres	47 Valladolid	Tasa de paro de la población	2015T4	14,19
Hombres	47 Valladolid	Tasa de paro de la población	2015T3	13,80
Hombres	47 Valladolid	Tasa de paro de la población	2015T2	13,32
Hombres	47 Valladolid	Tasa de paro de la población	2015T1	13,83
Hombres	47 Valladolid	Tasa de paro de la población	2014T4	14,00
Hombres	47 Valladolid	Tasa de paro de la población	2014T3	14,36
Hombres	47 Valladolid	Tasa de paro de la población	2014T2	18,96
Hombres	47 Valladolid	Tasa de paro de la población	2014T1	20,20
Hombres	47 Valladolid	Tasa de paro de la población	2013T4	21,85
Hombres	47 Valladolid	Tasa de paro de la población	2013T3	16,91
Hombres	47 Valladolid	Tasa de paro de la población	2013T2	16,87
Hombres	47 Valladolid	Tasa de paro de la población	2013T1	20,91
Hombres	47 Valladolid	Tasa de paro de la población	2012T4	19,85
Hombres	47 Valladolid	Tasa de paro de la población	2012T3	15,56
Hombres	47 Valladolid	Tasa de paro de la población	2012T2	18,81
Hombres	47 Valladolid	Tasa de paro de la población	2012T1	19,56
Hombres	47 Valladolid	Tasa de paro de la población	2011T4	17,48
Hombres	47 Valladolid	Tasa de paro de la población	2011T3	15,94
Hombres	47 Valladolid	Tasa de paro de la población	2011T2	14,04
Hombres	47 Valladolid	Tasa de paro de la población	2011T1	14,39
Hombres	47 Valladolid	Tasa de paro de la población	2010T4	13,47
Hombres	47 Valladolid	Tasa de paro de la población	2010T3	13,58
Hombres	47 Valladolid	Tasa de paro de la población	2010T2	12,52
Hombres	47 Valladolid	Tasa de paro de la población	2010T1	14,46
Hombres	47 Valladolid	Tasa de empleo de la población	2021T3	55,29
Hombres	47 Valladolid	Tasa de empleo de la población	2021T2	54,70
Hombres	47 Valladolid	Tasa de empleo de la población	2021T1	55,29
Hombres	47 Valladolid	Tasa de empleo de la población	2020T4	56,47
Hombres	47 Valladolid	Tasa de empleo de la población	2020T3	55,16
Hombres	47 Valladolid	Tasa de empleo de la población	2020T2	54,93
Hombres	47 Valladolid	Tasa de empleo de la población	2020T1	57,43
Hombres	47 Valladolid	Tasa de empleo de la población	2019T4	59,02
Hombres	47 Valladolid	Tasa de empleo de la población	2019T3	57,77
Hombres	47 Valladolid	Tasa de empleo de la población	2019T2	57,27
Hombres	47 Valladolid	Tasa de empleo de la población	2019T1	55,84
Hombres	47 Valladolid	Tasa de empleo de la población	2018T4	57,45
Hombres	47 Valladolid	Tasa de empleo de la población	2018T3	57,29
Hombres	47 Valladolid	Tasa de empleo de la población	2018T2	54,99
Hombres	47 Valladolid	Tasa de empleo de la población	2018T1	54,48
Hombres	47 Valladolid	Tasa de empleo de la población	2017T4	52,55
Hombres	47 Valladolid	Tasa de empleo de la población	2017T3	55,06
Hombres	47 Valladolid	Tasa de empleo de la población	2017T2	54,92
Hombres	47 Valladolid	Tasa de empleo de la población	2017T1	53,61
Hombres	47 Valladolid	Tasa de empleo de la población	2016T4	53,89
Hombres	47 Valladolid	Tasa de empleo de la población	2016T3	55,20
Hombres	47 Valladolid	Tasa de empleo de la población	2016T2	55,66
Hombres	47 Valladolid	Tasa de empleo de la población	2016T1	53,52
Hombres	47 Valladolid	Tasa de empleo de la población	2015T4	55,01
Hombres	47 Valladolid	Tasa de empleo de la población	2015T3	54,06
Hombres	47 Valladolid	Tasa de empleo de la población	2015T2	54,67
Hombres	47 Valladolid	Tasa de empleo de la población	2015T1	54,59
Hombres	47 Valladolid	Tasa de empleo de la población	2014T4	53,43
Hombres	47 Valladolid	Tasa de empleo de la población	2014T3	54,77
Hombres	47 Valladolid	Tasa de empleo de la población	2014T2	51,60
Hombres	47 Valladolid	Tasa de empleo de la población	2014T1	50,77
Hombres	47 Valladolid	Tasa de empleo de la población	2013T4	50,92
Hombres	47 Valladolid	Tasa de empleo de la población	2013T3	54,37
Hombres	47 Valladolid	Tasa de empleo de la población	2013T2	53,73
Hombres	47 Valladolid	Tasa de empleo de la población	2013T1	51,41
Hombres	47 Valladolid	Tasa de empleo de la población	2012T4	53,58
Hombres	47 Valladolid	Tasa de empleo de la población	2012T3	57,42
Hombres	47 Valladolid	Tasa de empleo de la población	2012T2	55,03
Hombres	47 Valladolid	Tasa de empleo de la población	2012T1	53,65
Hombres	47 Valladolid	Tasa de empleo de la población	2011T4	55,82
Hombres	47 Valladolid	Tasa de empleo de la población	2011T3	57,00
Hombres	47 Valladolid	Tasa de empleo de la población	2011T2	58,74
Hombres	47 Valladolid	Tasa de empleo de la población	2011T1	58,50
Hombres	47 Valladolid	Tasa de empleo de la población	2010T4	59,40
Hombres	47 Valladolid	Tasa de empleo de la población	2010T3	59,25
Hombres	47 Valladolid	Tasa de empleo de la población	2010T2	58,40
Hombres	47 Valladolid	Tasa de empleo de la población	2010T1	57,65
Hombres	49 Zamora	Tasa de actividad	2021T3	56,86
Hombres	49 Zamora	Tasa de actividad	2021T2	56,73
Hombres	49 Zamora	Tasa de actividad	2021T1	55,02
Hombres	49 Zamora	Tasa de actividad	2020T4	56,53
Hombres	49 Zamora	Tasa de actividad	2020T3	55,38
Hombres	49 Zamora	Tasa de actividad	2020T2	51,13
Hombres	49 Zamora	Tasa de actividad	2020T1	54,47
Hombres	49 Zamora	Tasa de actividad	2019T4	55,28
Hombres	49 Zamora	Tasa de actividad	2019T3	55,03
Hombres	49 Zamora	Tasa de actividad	2019T2	55,27
Hombres	49 Zamora	Tasa de actividad	2019T1	54,36
Hombres	49 Zamora	Tasa de actividad	2018T4	58,01
Hombres	49 Zamora	Tasa de actividad	2018T3	59,68
Hombres	49 Zamora	Tasa de actividad	2018T2	59,23
Hombres	49 Zamora	Tasa de actividad	2018T1	58,40
Hombres	49 Zamora	Tasa de actividad	2017T4	60,45
Hombres	49 Zamora	Tasa de actividad	2017T3	60,05
Hombres	49 Zamora	Tasa de actividad	2017T2	59,41
Hombres	49 Zamora	Tasa de actividad	2017T1	57,52
Hombres	49 Zamora	Tasa de actividad	2016T4	57,24
Hombres	49 Zamora	Tasa de actividad	2016T3	57,00
Hombres	49 Zamora	Tasa de actividad	2016T2	56,06
Hombres	49 Zamora	Tasa de actividad	2016T1	55,42
Hombres	49 Zamora	Tasa de actividad	2015T4	57,18
Hombres	49 Zamora	Tasa de actividad	2015T3	57,69
Hombres	49 Zamora	Tasa de actividad	2015T2	57,32
Hombres	49 Zamora	Tasa de actividad	2015T1	59,49
Hombres	49 Zamora	Tasa de actividad	2014T4	59,97
Hombres	49 Zamora	Tasa de actividad	2014T3	59,32
Hombres	49 Zamora	Tasa de actividad	2014T2	56,01
Hombres	49 Zamora	Tasa de actividad	2014T1	54,39
Hombres	49 Zamora	Tasa de actividad	2013T4	54,63
Hombres	49 Zamora	Tasa de actividad	2013T3	54,44
Hombres	49 Zamora	Tasa de actividad	2013T2	53,74
Hombres	49 Zamora	Tasa de actividad	2013T1	53,59
Hombres	49 Zamora	Tasa de actividad	2012T4	52,59
Hombres	49 Zamora	Tasa de actividad	2012T3	55,06
Hombres	49 Zamora	Tasa de actividad	2012T2	57,56
Hombres	49 Zamora	Tasa de actividad	2012T1	58,30
Hombres	49 Zamora	Tasa de actividad	2011T4	58,35
Hombres	49 Zamora	Tasa de actividad	2011T3	60,01
Hombres	49 Zamora	Tasa de actividad	2011T2	59,68
Hombres	49 Zamora	Tasa de actividad	2011T1	59,43
Hombres	49 Zamora	Tasa de actividad	2010T4	59,00
Hombres	49 Zamora	Tasa de actividad	2010T3	60,82
Hombres	49 Zamora	Tasa de actividad	2010T2	61,25
Hombres	49 Zamora	Tasa de actividad	2010T1	57,43
Hombres	49 Zamora	Tasa de paro de la población	2021T3	8,41
Hombres	49 Zamora	Tasa de paro de la población	2021T2	9,51
Hombres	49 Zamora	Tasa de paro de la población	2021T1	9,36
Hombres	49 Zamora	Tasa de paro de la población	2020T4	7,80
Hombres	49 Zamora	Tasa de paro de la población	2020T3	13,78
Hombres	49 Zamora	Tasa de paro de la población	2020T2	11,94
Hombres	49 Zamora	Tasa de paro de la población	2020T1	12,70
Hombres	49 Zamora	Tasa de paro de la población	2019T4	12,83
Hombres	49 Zamora	Tasa de paro de la población	2019T3	10,64
Hombres	49 Zamora	Tasa de paro de la población	2019T2	11,64
Hombres	49 Zamora	Tasa de paro de la población	2019T1	13,31
Hombres	49 Zamora	Tasa de paro de la población	2018T4	12,28
Hombres	49 Zamora	Tasa de paro de la población	2018T3	11,58
Hombres	49 Zamora	Tasa de paro de la población	2018T2	14,02
Hombres	49 Zamora	Tasa de paro de la población	2018T1	18,98
Hombres	49 Zamora	Tasa de paro de la población	2017T4	12,92
Hombres	49 Zamora	Tasa de paro de la población	2017T3	9,75
Hombres	49 Zamora	Tasa de paro de la población	2017T2	12,51
Hombres	49 Zamora	Tasa de paro de la población	2017T1	16,74
Hombres	49 Zamora	Tasa de paro de la población	2016T4	11,25
Hombres	49 Zamora	Tasa de paro de la población	2016T3	12,38
Hombres	49 Zamora	Tasa de paro de la población	2016T2	15,91
Hombres	49 Zamora	Tasa de paro de la población	2016T1	17,54
Hombres	49 Zamora	Tasa de paro de la población	2015T4	14,99
Hombres	49 Zamora	Tasa de paro de la población	2015T3	12,66
Hombres	49 Zamora	Tasa de paro de la población	2015T2	19,29
Hombres	49 Zamora	Tasa de paro de la población	2015T1	25,49
Hombres	49 Zamora	Tasa de paro de la población	2014T4	25,05
Hombres	49 Zamora	Tasa de paro de la población	2014T3	25,22
Hombres	49 Zamora	Tasa de paro de la población	2014T2	24,76
Hombres	49 Zamora	Tasa de paro de la población	2014T1	24,82
Hombres	49 Zamora	Tasa de paro de la población	2013T4	26,90
Hombres	49 Zamora	Tasa de paro de la población	2013T3	24,57
Hombres	49 Zamora	Tasa de paro de la población	2013T2	23,28
Hombres	49 Zamora	Tasa de paro de la población	2013T1	25,45
Hombres	49 Zamora	Tasa de paro de la población	2012T4	23,62
Hombres	49 Zamora	Tasa de paro de la población	2012T3	21,40
Hombres	49 Zamora	Tasa de paro de la población	2012T2	22,16
Hombres	49 Zamora	Tasa de paro de la población	2012T1	21,09
Hombres	49 Zamora	Tasa de paro de la población	2011T4	15,81
Hombres	49 Zamora	Tasa de paro de la población	2011T3	16,37
Hombres	49 Zamora	Tasa de paro de la población	2011T2	16,00
Hombres	49 Zamora	Tasa de paro de la población	2011T1	18,67
Hombres	49 Zamora	Tasa de paro de la población	2010T4	12,71
Hombres	49 Zamora	Tasa de paro de la población	2010T3	15,05
Hombres	49 Zamora	Tasa de paro de la población	2010T2	18,02
Hombres	49 Zamora	Tasa de paro de la población	2010T1	16,18
Hombres	49 Zamora	Tasa de empleo de la población	2021T3	52,08
Hombres	49 Zamora	Tasa de empleo de la población	2021T2	51,34
Hombres	49 Zamora	Tasa de empleo de la población	2021T1	49,87
Hombres	49 Zamora	Tasa de empleo de la población	2020T4	52,12
Hombres	49 Zamora	Tasa de empleo de la población	2020T3	47,75
Hombres	49 Zamora	Tasa de empleo de la población	2020T2	45,02
Hombres	49 Zamora	Tasa de empleo de la población	2020T1	47,55
Hombres	49 Zamora	Tasa de empleo de la población	2019T4	48,19
Hombres	49 Zamora	Tasa de empleo de la población	2019T3	49,18
Hombres	49 Zamora	Tasa de empleo de la población	2019T2	48,84
Hombres	49 Zamora	Tasa de empleo de la población	2019T1	47,13
Hombres	49 Zamora	Tasa de empleo de la población	2018T4	50,89
Hombres	49 Zamora	Tasa de empleo de la población	2018T3	52,77
Hombres	49 Zamora	Tasa de empleo de la población	2018T2	50,93
